atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
14,2.33,200,15000,1000000,1,0.026621,2.59123e-08,0.000160973,0.973365,2.59256e-08,0.000161014,2.57196
14,2.33,250,15000,1000000,1,0.037344,3.59494e-08,0.000189603,0.962564,3.60345e-08,0.000189828,3.3775
14,2.33,500,15000,1000000,1,0.107026,9.55714e-08,0.000309146,0.880687,1.05077e-07,0.000324156,9.34497
14,2.33,750,15000,1000000,1,0.16021,1.34543e-07,0.000366801,0.755182,1.84882e-07,0.000429979,19.3658
14,2.33,1000,15000,1000000,1,0.175319,1.44582e-07,0.00038024,0.600431,2.39914e-07,0.00048981,31.6574
14,2.33,1250,15000,1000000,1,0.175004,1.44378e-07,0.000379971,0.435825,2.45882e-07,0.000495864,43.3801
14,2.33,1500,15000,1000000,1,0.176013,1.45032e-07,0.000380831,0.275423,1.99565e-07,0.000446727,53.0251
14,2.33,1750,15000,1000000,1,0.175061,1.44415e-07,0.000380019,0.142486,1.22184e-07,0.000349548,59.955
14,2.33,2000,15000,1000000,1,0.175889,1.44952e-07,0.000380726,0.052188,4.94644e-08,0.000222406,63.8632
14,2.33,2250,15000,1000000,1,0.176195,1.4515e-07,0.000380986,0.009948,9.84904e-09,9.92423e-05,65.339
14,2.33,2500,15000,1000000,1,0.175653,1.44799e-07,0.000380525,0.000424,4.2382e-10,2.05869e-05,65.6582
14,2.33,3000,15000,1000000,1,0.175303,1.44572e-07,0.000380226,0,0,0,65.6463
14,2.33,4000,15000,1000000,1,0.175123,1.44455e-07,0.000380072,0,0,0,65.616
14,2.33,5000,15000,1000000,1,0.176015,1.45034e-07,0.000380833,0,0,0,65.6198
26,7.86,5,15000,1000000,1,0.002319,2.31362e-09,4.81001e-05,0.997681,2.31362e-09,4.81001e-05,0.310847
26,7.86,10,15000,1000000,1,0.005045,5.01955e-09,7.08488e-05,0.994955,5.01955e-09,7.08488e-05,0.52524
26,7.86,20,15000,1000000,1,0.011814,1.16744e-08,0.000108048,0.988186,1.16744e-08,0.000108048,0.968326
26,7.86,30,15000,1000000,1,0.02045,2.00318e-08,0.000141534,0.97955,2.00318e-08,0.000141534,1.46678
26,7.86,40,15000,1000000,1,0.030492,2.95622e-08,0.000171937,0.969508,2.95622e-08,0.000171937,2.02169
