atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
29,6,1e+09,15000,1000000,6,0.329226,2.20836e-07,0.000469932,0,0,0,86.9385
29,6,1e+09,15000,1000000,7,0.329553,2.20948e-07,0.000470051,0,0,0,86.8678
29,6,1e+09,15000,1000000,8,0.328731,2.20667e-07,0.000469752,0,0,0,87.0058
29,6,1e+09,15000,1000000,9,0.329027,2.20768e-07,0.00046986,0,0,0,86.9438
29,6,1e+09,15000,1000000,10,0.329284,2.20856e-07,0.000469953,0,0,0,86.9425
29,7,1e+09,15000,1000000,1,0.329251,2.20845e-07,0.000469941,0,0,0,87.0069
29,7,1e+09,15000,1000000,2,0.329493,2.20927e-07,0.000470029,0,0,0,86.9305
29,7,1e+09,15000,1000000,3,0.328586,2.20617e-07,0.000469699,0,0,0,86.9841
29,7,1e+09,15000,1000000,4,0.328177,2.20477e-07,0.00046955,0,0,0,87.0277
29,7,1e+09,15000,1000000,5,0.32881,2.20694e-07,0.000469781,0,0,0,86.9905
29,7,1e+09,15000,1000000,6,0.329636,2.20976e-07,0.000470081,0,0,0,86.9204
29,7,1e+09,15000,1000000,7,0.329931,2.21077e-07,0.000470188,0,0,0,86.8867
29,7,1e+09,15000,1000000,8,0.329062,2.2078e-07,0.000469873,0,0,0,86.9971
29,7,1e+09,15000,1000000,9,0.329272,2.20852e-07,0.000469949,0,0,0,86.967
29,7,1e+09,15000,1000000,10,0.32988,2.21059e-07,0.000470169,0,0,0,86.8713
29,8,1e+09,15000,1000000,1,0.329317,2.20867e-07,0.000469965,0,0,0,86.949
29,8,1e+09,15000,1000000,2,0.329111,2.20797e-07,0.00046989,0,0,0,86.9411
29,8,1e+09,15000,1000000,3,0.327885,2.20376e-07,0.000469443,0,0,0,87.0568
29,8,1e+09,15000,1000000,4,0.328891,2.20722e-07,0.00046981,0,0,0,86.9632
29,8,1e+09,15000,1000000,5,0.329563,2.20951e-07,0.000470054,0,0,0,86.9092
29,8,1e+09,15000,1000000,6,0.32836,2.2054e-07,0.000469617,0,0,0,87.0211
29,8,1e+09,15000,1000000,7,0.329687,2.20993e-07,0.000470099,0,0,0,86.8984
29,8,1e+09,15000,1000000,8,0.329132,2.20804e-07,0.000469898,0,0,0,86.9737
29,8,1e+09,15000,1000000,9,0.329061,2.2078e-07,0.000469872,0,0,0,86.9424
29,8,1e+09,15000,1000000,10,0.328568,2.20611e-07,0.000469693,0,0,0,87.0049
29,8.96,1e+09,15000,1000000,1,0.329814,2.21037e-07,0.000470145,0,0,0,86.8937
29,8.96,1e+09,15000,1000000,2,0.329533,2.20941e-07,0.000470044,0,0,0,86.9279
29,8.96,1e+09,15000,1000000,3,0.328341,2.20533e-07,0.00046961,0,0,0,87.03
29,8.96,1e+09,15000,1000000,4,0.328548,2.20604e-07,0.000469685,0,0,0,87.041
29,8.96,1e+09,15000,1000000,5,0.328592,2.20619e-07,0.000469701,0,0,0,87.0436
29,8.96,1e+09,15000,1000000,6,0.328972,2.20749e-07,0.00046984,0,0,0,86.9938
29,8.96,1e+09,15000,1000000,7,0.328859,2.20711e-07,0.000469799,0,0,0,87.0087
29,8.96,1e+09,15000,1000000,8,0.32888,2.20718e-07,0.000469806,0,0,0,86.9748
29,8.96,1e+09,15000,1000000,9,0.328558,2.20608e-07,0.000469689,0,0,0,87.0099
29,8.96,1e+09,15000,1000000,10,0.329319,2.20868e-07,0.000469966,0,0,0,86.9334
