atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
14,2.33,10,15000,1000000,1,0.000695,6.94517e-10,2.63537e-05,0.999305,6.94517e-10,2.63537e-05,0.295422
14,2.33,20,15000,1000000,1,0.001617,1.61439e-09,4.01794e-05,0.998383,1.61439e-09,4.01794e-05,0.450268
14,2.33,30,15000,1000000,1,0.002471,2.46489e-09,4.96477e-05,0.997529,2.46489e-09,4.96477e-05,0.603987
14,2.33,40,15000,1000000,1,0.003389,3.37751e-09,5.81164e-05,0.996611,3.37751e-09,5.81164e-05,0.794212
14,2.33,50,15000,1000000,1,0.00445,4.4302e-09,6.65597e-05,0.99555,4.4302e-09,6.65597e-05,0.928467
14,2.33,100,15000,1000000,1,0.010074,9.97251e-09,9.98625e-05,0.989926,9.97251e-09,9.98625e-05,1.77946
14,2.33,150,15000,1000000,1,0.017481,1.71754e-08,0.000131055,0.982518,1.71764e-08,0.000131059,2.69389
14,2.33,200,15000,1000000,1,0.026585,2.58782e-08,0.000160867,0.973404,2.58887e-08,0.0001609,3.77396
14,2.33,250,15000,1000000,1,0.037383,3.59855e-08,0.000189698,0.962519,3.60762e-08,0.000189937,4.93166
14,2.33,500,15000,1000000,1,0.107683,9.60874e-08,0.00030998,0.879919,1.05662e-07,0.000325056,13.8021
14,2.33,750,15000,1000000,1,0.160044,1.3443e-07,0.000366647,0.754296,1.85334e-07,0.000430504,28.8755
14,2.33,1000,15000,1000000,1,0.174736,1.44203e-07,0.000379741,0.600078,2.39984e-07,0.000489882,46.8718
14,2.33,1250,15000,1000000,1,0.175936,1.44983e-07,0.000380766,0.43432,2.45686e-07,0.000495667,64.3289
14,2.33,1500,15000,1000000,1,0.175415,1.44645e-07,0.000380322,0.276065,1.99853e-07,0.000447049,78.5989
14,2.33,1750,15000,1000000,1,0.175104,1.44443e-07,0.000380056,0.141981,1.21822e-07,0.000349031,89.0832
14,2.33,2000,15000,1000000,1,0.175714,1.44839e-07,0.000380577,0.051715,4.90406e-08,0.000221451,94.8887
14,2.33,2250,15000,1000000,1,0.175458,1.44672e-07,0.000380358,0.00976,9.66474e-09,9.83094e-05,95.8815
14,2.33,2500,15000,1000000,1,0.175811,1.44901e-07,0.000380659,0.000468,4.67781e-10,2.16282e-05,96.0871
14,2.33,3000,15000,1000000,1,0.175569,1.44745e-07,0.000380453,0,0,0,97.4608
14,2.33,4000,15000,1000000,1,0.175442,1.44662e-07,0.000380345,0,0,0,96.004
14,2.33,5000,15000,1000000,1,0.175529,1.44719e-07,0.000380419,0,0,0,96.525
26,7.86,5,15000,1000000,1,0.002415,2.40917e-09,4.90833e-05,0.997585,2.40917e-09,4.90833e-05,0.442982
26,7.86,10,15000,1000000,1,0.005177,5.1502e-09,7.17649e-05,0.994823,5.1502e-09,7.17649e-05,0.766531
26,7.86,20,15000,1000000,1,0.011776,1.16373e-08,0.000107876,0.988224,1.16373e-08,0.000107876,1.40785
26,7.86,30,15000,1000000,1,0.020209,1.98006e-08,0.000140715,0.979791,1.98006e-08,0.000140715,2.15927
26,7.86,40,15000,1000000,1,0.030808,2.98589e-08,0.000172797,0.969192,2.98589e-08,0.000172797,2.95359
26,7.86,50,15000,1000000,1,0.042633,4.08154e-08,0.000202028,0.957367,4.08154e-08,0.000202028,3.86432
26,7.86,100,15000,1000000,1,0.121832,1.06989e-07,0.000327092,0.877569,1.07442e-07,0.000327783,9.94077
26,7.86,150,15000,1000000,1,0.2052,1.63093e-07,0.000403848,0.782821,1.70012e-07,0.000412325,19.2417
