atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
56,3.5,1e+09,15000,1000000,1,0.476942,2.49468e-07,0.000499468,0,0,0,110.552
57,6.17,1e+09,15000,1000000,1,0.480278,2.49611e-07,0.000499611,0,0,0,111.316
58,6.67,1e+09,15000,1000000,1,0.485649,2.49794e-07,0.000499794,0,0,0,111.74
59,6.77,1e+09,15000,1000000,1,0.488652,2.49871e-07,0.000499871,0,0,0,112.623
60,7,1e+09,15000,1000000,1,0.491502,2.49928e-07,0.000499928,0,0,0,113.38
61,7.26,1e+09,15000,1000000,1,0.495774,2.49982e-07,0.000499982,0,0,0,113.94
62,7.54,1e+09,15000,1000000,1,0.498807,2.49999e-07,0.000499999,0,0,0,114.719
63,5.26,1e+09,15000,1000000,1,0.502541,2.49994e-07,0.000499994,0,0,0,115.303
64,7.89,1e+09,15000,1000000,1,0.505999,2.49964e-07,0.000499964,0,0,0,115.966
65,8.27,1e+09,15000,1000000,1,0.509253,2.49914e-07,0.000499914,0,0,0,116.639
66,8.54,1e+09,15000,1000000,1,0.512893,2.49834e-07,0.000499834,0,0,0,117.202
67,8.8,1e+09,15000,1000000,1,0.515096,2.49772e-07,0.000499772,0,0,0,117.977
68,9.05,1e+09,15000,1000000,1,0.518941,2.49641e-07,0.000499641,0,0,0,118.493
69,9.33,1e+09,15000,1000000,1,0.521169,2.49552e-07,0.000499552,0,0,0,119.313
70,6.98,1e+09,15000,1000000,1,0.524603,2.49395e-07,0.000499394,0,0,0,119.849
71,9.84,1e+09,15000,1000000,1,0.527975,2.49217e-07,0.000499217,0,0,0,120.359
72,13.1,1e+09,15000,1000000,1,0.530462,2.49072e-07,0.000499071,0,0,0,121.046
73,16.6,1e+09,15000,1000000,1,0.534407,2.48816e-07,0.000498815,0,0,0,121.427
74,19.3,1e+09,15000,1000000,1,0.536259,2.48685e-07,0.000498684,0,0,0,122.195
75,21,1e+09,15000,1000000,1,0.540001,2.484e-07,0.000498397,0,0,0,122.658
76,22.6,1e+09,15000,1000000,1,0.542123,2.48226e-07,0.000498222,0,0,0,123.999
